"magpiecell","basincode"
"MLI.1357",27033
"MLI.1358",27033
"MLI.1359",27033
"TGO.1360",26250
"BEN.1361",26250
"BEN.1362",26338
"BEN.1363",26424
"BEN.1364",26424
"BEN.1365",26424
"BEN.1366",26424
"BEN.1367",26424
"BEN.1368",27033
"BEN.1369",26073
"BEN.1370",26073
"BFA.1371",26073
"BFA.1372",27033
"NER.1373",27033
"NER.1374",27033
"NER.1375",27033
"NER.1376",27033
"NER.1377",27033
"NER.1378",27033
"MLI.1379",27033
"MLI.1380",27033
"MLI.1381",27033
"MLI.1382",27033
"MLI.1383",27033
"MLI.1384",27033
"MLI.1385",27033
"MLI.1386",27033
"MLI.1387",27033
"MLI.1388",27033
"BEN.1389",26338
"BEN.1390",26424
"BEN.1391",26424
"BEN.1392",26424
"BEN.1393",26424
"BEN.1394",26424
"BEN.1395",26424
"BEN.1396",27033
"BEN.1397",27033
"BEN.1398",27033
"BFA.1399",27033
"NER.1400",27033
"NER.1401",27033
"NER.1402",27033
"NER.1403",27033
"NER.1404",27033
"NER.1405",27033
"NER.1406",27033
"MLI.1407",27033
"MLI.1408",27033
"MLI.1409",27033
"MLI.1410",27033
"MLI.1411",27033
"MLI.1412",27033
"MLI.1413",27033
"MLI.1414",27033
"MLI.1415",27033
"DZA.1416",26104
"NGA.1417",26424
"BEN.1418",26424
"NGA.1419",26424
"NGA.1420",26424
"BEN.1421",26424
"BEN.1422",26424
"BEN.1423",26424
"BEN.1424",27033
"BEN.1425",27033
"BEN.1426",27033
"BEN.1427",27033
"BEN.1428",27033
"NER.1429",27033
"NER.1430",27033
"NER.1431",27033
"NER.1432",27033
"NER.1433",27033
"NER.1434",27033
"MLI.1435",27033
"MLI.1436",27033
"MLI.1437",27033
"MLI.1438",27033
"MLI.1439",27033
"MLI.1440",27033
"MLI.1441",26615
"MLI.1442",26615
"MLI.1443",26615
"NGA.1444",26508
"NGA.1445",26508
"NGA.1446",26508
"NGA.1447",26508
"NGA.1448",26508
"NGA.1449",27033
"BEN.1450",27033
"BEN.1451",27033
"BEN.1452",27033
"BEN.1453",27033
"BEN.1454",27033
"NER.1455",27033
"NER.1456",27033
"NER.1457",27033
"NER.1458",27033
"NER.1459",27033
"NER.1460",27033
"NER.1461",27033
"MLI.1462",27033
"MLI.1463",27033
"MLI.1464",27033
"MLI.1465",27033
"MLI.1466",26615
"MLI.1467",26615
"MLI.1468",26615
"NGA.1469",26592
"NGA.1470",26592
"NGA.1471",26508
"NGA.1472",26508
"NGA.1473",26508
"NGA.1474",27033
"NGA.1475",27033
"NGA.1476",27033
"BEN.1477",27033
"NGA.1478",27033
"NGA.1479",27033
"NGA.1480",27033
"NER.1481",27033
"NER.1482",27033
"NER.1483",27033
"NER.1484",27033
"NER.1485",27033
"NER.1486",27033
"MLI.1487",27033
"MLI.1488",27033
"MLI.1489",27033
"MLI.1490",27033
"MLI.1491",26615
"MLI.1492",26615
"MLI.1493",26615
"NGA.1494",26674
"NGA.1495",26674
"NGA.1496",26674
"NGA.1497",26674
"NGA.1498",27033
"NGA.1499",27033
"NGA.1500",27033
"NGA.1501",27033
"NGA.1502",27033
"NGA.1503",27033
"NGA.1504",27033
"NGA.1505",27033
"NGA.1506",27033
"NGA.1507",27033
"NER.1508",27033
"NER.1509",27033
"NER.1510",27033
"NER.1511",27033
"NER.1512",27033
"NER.1513",27033
"NER.1514",27033
"NER.1515",27033
"NER.1516",27033
"NER.1517",26698
"NER.1518",26698
"NGA.1519",26757
"NGA.1520",26757
"NGA.1521",26674
"NGA.1522",26674
"NGA.1523",27033
"NGA.1524",27033
"NGA.1525",27033
"NGA.1526",27033
"NGA.1527",27033
"NGA.1528",27033
"NGA.1529",27033
"NGA.1530",27033
"NGA.1531",27033
"NGA.1532",27033
"NGA.1533",27033
"NER.1534",27033
"NER.1535",27033
"NER.1536",27033
"NER.1537",27033
"NER.1538",27033
"NER.1539",27033
"NER.1540",27033
"NER.1541",27033
"NER.1542",27033
"NER.1543",26782
"NER.1544",26782
"NGA.1545",26846
"NGA.1546",26846
"NGA.1547",26846
"NGA.1548",26846
"NGA.1549",27033
"NGA.1550",27033
"NGA.1551",27033
"NGA.1552",27033
"NGA.1553",27033
"NGA.1554",27033
"NGA.1555",27033
"NGA.1556",27033
"NGA.1557",27033
"NGA.1558",27033
"NGA.1559",27033
"NGA.1560",27033
"NGA.1561",27033
"NER.1562",27033
"NER.1563",27033
"NER.1564",27033
"NER.1565",27033
"NER.1566",27033
"NER.1567",27033
"NER.1568",27033
"NER.1569",27033
"NER.1570",26871
"NER.1571",26871
"NER.1572",26871
"NGA.1573",26844
"NGA.1574",26845
"NGA.1575",26846
"NGA.1576",26846
"NGA.1577",26846
"NGA.1578",26846
"NGA.1579",26846
"NGA.1580",27033
"NGA.1581",27033
"NGA.1582",27033
"NGA.1583",27033
"NGA.1584",27033
"NGA.1585",27033
"NGA.1586",27033
"NGA.1587",27033
"NGA.1588",27033
"NGA.1589",27033
"NGA.1590",27033
"NGA.1591",27033
"NER.1592",27033
"NER.1593",27033
"NER.1594",27033
"NER.1595",27033
"NER.1596",27033
"NER.1597",27033
"NER.1598",27033
"NER.1599",27033
"NER.1600",26964
"NER.1601",26964
"NER.1602",26964
"NGA.1603",27033
"NGA.1604",27033
"NGA.1605",26845
"NGA.1606",26846
"NGA.1607",27033
"NGA.1608",27033
"NGA.1609",27033
"NGA.1610",27033
"NGA.1611",27033
"NGA.1612",27033
"NGA.1613",27033
"NGA.1614",27033
"NGA.1615",27033
"NGA.1616",27033
"NGA.1617",27033
"NGA.1618",27033
"NGA.1619",27033
"NGA.1620",27033
"NER.1621",27033
"NER.1622",27033
"NER.1623",27033
"NER.1624",27033
"NER.1625",27033
"NER.1626",27033
"NER.1627",27033
"NER.1628",26964
"NER.1629",26964
"NER.1630",26964
"NER.1631",26964
"NER.1632",26964
"NER.1633",26964
"NGA.1634",27132
"NGA.1635",27132
"NGA.1636",27033
"NGA.1637",27033
"NGA.1638",27033
"NGA.1639",27033
"NGA.1640",27033
"NGA.1641",27033
"NGA.1642",27033
"NGA.1643",27033
"NGA.1644",27033
"NGA.1645",27033
"NGA.1646",27033
"NGA.1647",27033
"NGA.1648",27033
"NGA.1649",27033
"NGA.1650",27033
"NER.1651",27033
"NER.1652",27033
"NER.1653",27033
"NER.1654",27033
"NER.1655",27033
"NER.1656",27033
"NER.1657",27033
"NER.1658",26964
"NER.1659",26964
"NER.1660",26964
"NER.1661",26964
"NER.1662",26964
"NER.1663",26964
"NER.1664",26964
"NER.1665",26964
"NGA.1666",27231
"NGA.1667",27231
"NGA.1668",27231
"NGA.1669",27033
"NGA.1670",27033
"NGA.1671",27033
"NGA.1672",27033
"NGA.1673",27033
"NGA.1674",27033
"NGA.1675",27033
"NGA.1676",27033
"NGA.1677",27033
"NGA.1678",27033
"NGA.1679",27033
"NGA.1680",27033
"NGA.1681",27033
"NGA.1682",27033
"NER.1683",27033
"NER.1684",27033
"NER.1685",27033
"NER.1686",27033
"NER.1687",27033
"NER.1688",27033
"NER.1689",27033
"NER.1690",26964
"NER.1691",26964
"NER.1692",26964
"NER.1693",26964
"NER.1694",26964
"NER.1695",26964
"NER.1696",26964
"NER.1697",26964
"NGA.1698",27330
"NGA.1699",27330
"NGA.1700",27429
"NGA.1701",27429
"NGA.1702",27429
"NGA.1703",27429
"NGA.1704",27033
"NGA.1705",27033
"NGA.1706",27033
"NGA.1707",27033
"NGA.1708",27033
"NGA.1709",27033
"NGA.1710",27033
"NGA.1711",27033
"NGA.1712",29327
"NGA.1713",27033
"NGA.1714",27033
"NGA.1715",27033
"NER.1716",27033
"NER.1717",27033
"NER.1718",27033
"NER.1719",27033
"NER.1720",27033
"NER.1721",27033
"NER.1722",26964
"NER.1723",26964
"NER.1724",26964
"NER.1725",26964
"NER.1726",26964
"NER.1727",26964
"NER.1728",26964
"NER.1729",26964
"NER.1730",26964
"NGA.1731",27429
"NGA.1732",27429
"NGA.1733",27429
"NGA.1734",27429
"NGA.1735",27429
"NGA.1736",27429
"NGA.1737",27033
"NGA.1738",27033
"NGA.1739",27033
"NGA.1740",27033
"NGA.1741",27033
"NGA.1742",27033
"NGA.1743",27033
"NGA.1744",29327
"NGA.1745",29327
"NGA.1746",29327
"NGA.1747",29327
"NER.1748",27033
"NER.1749",27033
"NER.1750",27033
"NER.1751",27033
"NER.1752",27033
"NER.1753",27033
"NER.1754",26964
"NER.1755",26964
"NER.1756",26964
"NER.1757",26964
"NER.1758",26964
"NER.1759",26964
"NER.1760",26964
"NER.1761",26964
"NER.1762",26964
"NER.1763",26964
"NER.1764",26964
"CMR.1765",27543
"NGA.1766",27543
"NGA.1767",27429
"NGA.1768",27429
"NGA.1769",27429
"NGA.1770",27429
"NGA.1771",27033
"NGA.1772",27033
"NGA.1773",27033
"NGA.1774",27033
"NGA.1775",27033
"NGA.1776",27033
"NGA.1777",29327
"NGA.1778",29327
"NGA.1779",29327
"NGA.1780",29327
"NGA.1781",29327
"NER.1782",29327
"NER.1783",29327
"NER.1784",27033
"NER.1785",27033
"NER.1786",27033
"NER.1787",27033
"NER.1788",29327
"NER.1789",26964
"NER.1790",26964
"NER.1791",29327
"NER.1792",26964
"NER.1793",26964
"NER.1794",29327
"NER.1795",26964
"NER.1796",26964
"NER.1797",26964
"NER.1798",26964
"GAB.1799",27658
"GAB.1800",27538
"GAB.1801",27539
"GAB.1802",27661
"CMR.1803",27666
"CMR.1804",27542
"CMR.1805",27429
"CMR.1806",27429
"NGA.1807",27429
"NGA.1808",27033
"NGA.1809",27033
"NGA.1810",27033
"NGA.1811",27033
"NGA.1812",27033
"NGA.1813",27033
"NGA.1814",27033
"NGA.1815",29327
"NGA.1816",29327
"NGA.1817",29327
"NGA.1818",29327
"NGA.1819",29327
"NGA.1820",29327
"NER.1821",29327
"NER.1822",29327
"NER.1823",29327
"NER.1824",27033
"NER.1825",29327
"NER.1826",29327
"NER.1827",29327
"NER.1828",29327
"NER.1829",29327
"NER.1830",29327
"NER.1831",29327
"NER.1832",29327
"NER.1833",29327
"NER.1834",29327
"NER.1835",29327
"NER.1836",29327
"NER.1837",26964
"NER.1838",26964
"GAB.1839",27781
"GAB.1840",27658
"GAB.1841",27538
"GAB.1842",27538
"GAB.1843",27662
"GAB.1844",27662
"GAB.1845",27664
"GNQ.1846",27664
"GNQ.1847",27789
"GNQ.1848",27790
"CMR.1849",27793
"CMR.1850",27794
"CMR.1851",27666
"CMR.1852",27429
"CMR.1853",27429
"CMR.1854",27033
"NGA.1855",27033
"NGA.1856",27033
"NGA.1857",27033
"NGA.1858",27033
"NGA.1859",27033
"NGA.1860",27033
"NGA.1861",27033
"NGA.1862",27033
"NGA.1863",29327
"NGA.1864",29327
"NGA.1865",29327
"NGA.1866",29327
"NGA.1867",29327
"NER.1868",29327
"NER.1869",29327
"NER.1870",29327
"NER.1871",27033
"NER.1872",29327
"NER.1873",29327
"NER.1874",29327
"NER.1875",29327
"NER.1876",29327
"NER.1877",29327
"NER.1878",29327
"NER.1879",29327
"NER.1880",29327
"NER.1881",29327
"NER.1882",29327
"NER.1883",29327
"NER.1884",29327
"NER.1885",29327
"GAB.1886",27910
"GAB.1887",27780
"GAB.1888",27658
"GAB.1889",27658
"GAB.1890",27538
"GAB.1891",27538
"GAB.1892",27662
"GAB.1893",27662
"GNQ.1894",27664
"GNQ.1895",27789
"CMR.1896",27790
"CMR.1897",27791
"CMR.1898",27792
"CMR.1899",27793
"CMR.1900",27794
"CMR.1901",27794
"CMR.1902",27794
"CMR.1903",27793
"CMR.1904",27033
"CMR.1905",27033
"NGA.1906",27033
"NGA.1907",27033
"NGA.1908",27033
"NGA.1909",27033
"NGA.1910",27033
"NGA.1911",27033
"NGA.1912",27033
"NGA.1913",29327
"NGA.1914",29327
"NGA.1915",29327
"NGA.1916",29327
"NGA.1917",29327
"NGA.1918",29327
"NER.1919",29327
"NER.1920",29327
"NER.1921",29327
"NER.1922",29327
"NER.1923",29327
"NER.1924",29327
"NER.1925",29327
"NER.1926",29327
"NER.1927",29327
"NER.1928",29327
"NER.1929",29327
"NER.1930",29327
"NER.1931",29327
"NER.1932",29327
"NER.1933",29327
"NER.1934",29327
"NER.1935",29327
"NER.1936",29327
"GAB.1937",28035
"GAB.1938",27910
"GAB.1939",27910
"GAB.1940",27538
"GAB.1941",27538
"GAB.1942",27538
"GAB.1943",27538
"GAB.1944",27538
"GAB.1945",27538
"GNQ.1946",27538
"GNQ.1947",27789
"CMR.1948",27790
"CMR.1949",27790
"CMR.1950",27792
"CMR.1951",27792
"CMR.1952",27793
"CMR.1953",27794
"CMR.1954",27793
"CMR.1955",27793
"CMR.1956",27793
"CMR.1957",27033
"NGA.1958",27033
"NGA.1959",27033
"NGA.1960",27033
"NGA.1961",27033
"NGA.1962",27033
"NGA.1963",27033
"NGA.1964",27033
"NGA.1965",27033
"NGA.1966",27033
"NGA.1967",29327
"NGA.1968",29327
"NGA.1969",29327
"NGA.1970",29327
"NER.1971",29327
"NER.1972",29327
"NER.1973",29327
"NER.1974",29327
"NER.1975",29327
"NER.1976",29327
"NER.1977",29327
"NER.1978",29327
"NER.1979",29327
"NER.1980",29327
"NER.1981",29327
"NER.1982",29327
"NER.1983",29327
"NER.1984",29327
"NER.1985",29327
"NER.1986",29327
"NER.1987",29327
"NER.1988",29327
"NER.1989",29327
"GAB.1990",28166
"GAB.1991",27910
"GAB.1992",27910
"GAB.1993",27538
"GAB.1994",27538
"GAB.1995",27538
"GAB.1996",27538
"GAB.1997",27538
"GAB.1998",27538
"GAB.1999",27538
"GNQ.2000",27789
"GNQ.2001",27789
"CMR.2002",27790
"CMR.2003",27790
"CMR.2004",27792
"CMR.2005",27792
"CMR.2006",27793
"CMR.2007",27793
"CMR.2008",27793
"CMR.2009",27793
"CMR.2010",27793
"NGA.2011",27033
"NGA.2012",27033
"NGA.2013",27033
"NGA.2014",27033
"NGA.2015",27033
"NGA.2016",27033
"NGA.2017",27033
"NGA.2018",27033
"NGA.2019",27033
"NGA.2020",27033
"NGA.2021",29327
"NGA.2022",29327
"NGA.2023",29327
"NGA.2024",29327
"NER.2025",29327
"NER.2026",29327
"NER.2027",29327
"NER.2028",29327
"NER.2029",29327
"NER.2030",29327
"NER.2031",29327
"NER.2032",29327
"NER.2033",29327
"NER.2034",29327
"NER.2035",29327
"NER.2036",29327
"NER.2037",29327
"NER.2038",29327
"NER.2039",29327
"NER.2040",29327
"NER.2041",29327
"NER.2042",29327
"NER.2043",29327
"NAM.2044",28295
"NAM.2045",28296
"AGO.2046",28297
"AGO.2047",28298
"COG.2048",28301
"COG.2049",28165
"GAB.2050",27910
"COG.2051",27538
"GAB.2052",27538
"GAB.2053",27538
"GAB.2054",27538
"GAB.2055",27538
"GAB.2056",27538
"GAB.2057",27538
"GAB.2058",27538
"GAB.2059",27538
"GAB.2060",27790
"GAB.2061",27790
"CMR.2062",27790
"CMR.2063",27792
"CMR.2064",27792
"CMR.2065",27793
"CMR.2066",27793
"CMR.2067",27793
"CMR.2068",27793
"CMR.2069",27793
"CMR.2070",27793
"NGA.2071",27033
"NGA.2072",27033
"NGA.2073",27033
"NGA.2074",27033
"NGA.2075",27033
"NGA.2076",27033
"NGA.2077",27033
"NGA.2078",27033
"NGA.2079",27033
"NGA.2080",27033
"NGA.2081",29327
"NGA.2082",29327
"NGA.2083",29327
"NER.2084",29327
"NER.2085",29327
"NER.2086",29327
"NER.2087",29327
"NER.2088",29327
"NER.2089",29327
"NER.2090",29327
"NER.2091",29327
"NER.2092",29327
"NER.2093",29327
"NER.2094",29327
"NER.2095",29327
"NER.2096",29327
"NER.2097",29327
"NER.2098",29327
"NER.2099",29327
"NER.2100",29327
"NER.2101",29327
"NER.2102",29327
"NER.2103",29542
"NAM.2104",28428
"NAM.2105",28294
"NAM.2106",28295
"NAM.2107",28296
"AGO.2108",28299
"AGO.2109",28299
"AGO.2110",28299
"AGO.2111",28435
"AGO.2112",28436
"AGO.2113",28440
"AGO.2114",28441
"COG.2115",28300
"COG.2116",28301
"COG.2117",28301
"COG.2118",28301
"COG.2119",27910
"GAB.2120",27910
"GAB.2121",27538
"GAB.2122",27538
"GAB.2123",27538
"GAB.2124",27538
"GAB.2125",27538
"GAB.2126",27538
"GAB.2127",27538
"GAB.2128",27790
"GAB.2129",27790
"CMR.2130",27790
"CMR.2131",28439
"CMR.2132",27792
"CMR.2133",27792
"CMR.2134",27793
"CMR.2135",27793
"CMR.2136",27793
"CMR.2137",27793
"CMR.2138",27793
"CMR.2139",27793
"CMR.2140",27033
"CMR.2141",27033
"NGA.2142",27033
"NGA.2143",27033
"NGA.2144",27033
"NGA.2145",27033
"NGA.2146",27033
"NGA.2147",29327
"NGA.2148",29327
"NGA.2149",29327
"NGA.2150",29327
"NER.2151",29327
"NER.2152",29327
"NER.2153",29327
"NER.2154",29327
"NER.2155",29327
"NER.2156",29327
"NER.2157",29327
"NER.2158",29327
"NER.2159",29327
"NER.2160",29327
"NER.2161",29327
"NER.2162",29327
"NER.2163",29327
"NER.2164",29327
"NER.2165",29327
"NER.2166",29327
"NER.2167",29327
"NER.2168",29327
"NER.2169",29327
"NER.2170",29327
"NER.2171",29542
"NAM.2172",28576
"NAM.2173",28576
"NAM.2174",28428
"NAM.2175",28296
"NAM.2176",28296
"AGO.2177",28299
"AGO.2178",28299
"AGO.2179",28435
"AGO.2180",28435
"AGO.2181",28436
"AGO.2182",28437
"AGO.2183",28587
"AGO.2184",28588
"AGO.2185",28591
"AGO.2186",28591
"COD.2187",28439
"COD.2188",28441
"AGO.2189",28441
"COG.2190",28301
"COG.2191",28301
"COG.2192",28301
"COG.2193",28301
"COG.2194",28301
"GAB.2195",27538
"GAB.2196",27538
"GAB.2197",27538
"GAB.2198",27538
"GAB.2199",27538
"GAB.2200",27538
"GAB.2201",27538
"GAB.2202",27538
"CMR.2203",27538
"CMR.2204",28439
"CMR.2205",28439
"CMR.2206",27792
"CMR.2207",27792
"CMR.2208",27793
"CMR.2209",27793
"CMR.2210",27793
"CMR.2211",27793
"CMR.2212",27793
"CMR.2213",27033
"CMR.2214",27033
"CMR.2215",27033
"CMR.2216",27033
"NGA.2217",27033
"NGA.2218",27033
"NGA.2219",27033
"NGA.2220",27033
"NGA.2221",29327
"NGA.2222",29327
"NGA.2223",29327
"NGA.2224",29327
"NGA.2225",29327
"NER.2226",29327
"NER.2227",29327
"NER.2228",29327
"NER.2229",29327
"NER.2230",29327
"NER.2231",29327
"NER.2232",29327
"NER.2233",29327
"NER.2234",29327
"NER.2235",29327
"NER.2236",29327
"NER.2237",29327
"NER.2238",29327
"NER.2239",29327
"NER.2240",29327
"NER.2241",29327
"NER.2242",29327
"NER.2243",29158
"NER.2244",29353
"NER.2245",29353
"NAM.2246",28734
"NAM.2247",28735
"NAM.2248",28575
"NAM.2249",28576
"NAM.2250",28576
"NAM.2251",28576
"NAM.2252",28296
"AGO.2253",28299
"AGO.2254",28299
"AGO.2255",28435
"AGO.2256",28435
"AGO.2257",28435
"AGO.2258",28437
"AGO.2259",28588
"AGO.2260",28749
"AGO.2261",28749
"AGO.2262",28752
"AGO.2263",28753
"AGO.2264",28754
"AGO.2265",28755
"AGO.2266",28756
"AGO.2267",28590
"AGO.2268",28590
"AGO.2269",28439
"COD.2270",28439
"COD.2271",28441
"COD.2272",28441
"COG.2273",28301
"COG.2274",28301
"COG.2275",28301
"COG.2276",28301
"GAB.2277",27538
"GAB.2278",27538
"GAB.2279",27538
"GAB.2280",27538
"GAB.2281",27538
"GAB.2282",27538
"GAB.2283",27538
"GAB.2284",27538
"COG.2285",27538
"CMR.2286",27538
"CMR.2287",28439
"CMR.2288",28439
"CMR.2289",28439
"CMR.2290",28439
"CMR.2291",27793
"CMR.2292",27793
"CMR.2293",27793
"CMR.2294",27793
"CMR.2295",27793
"CMR.2296",27033
"CMR.2297",27033
"CMR.2298",27033
"CMR.2299",27033
"CMR.2300",27033
"CMR.2301",27033
"NGA.2302",29327
"NGA.2303",29327
"NGA.2304",29327
"NGA.2305",29327
"NGA.2306",29327
"NGA.2307",29327
"NGA.2308",29327
"NER.2309",29327
"NER.2310",29327
"NER.2311",29327
"NER.2312",29327
"NER.2313",29327
"NER.2314",30650
"NER.2315",29327
"NER.2316",30650
"NER.2317",30650
"NER.2318",30650
"NER.2319",30650
"NER.2320",30650
"NER.2321",30650
"NER.2322",30650
"NER.2323",29327
"NER.2324",29327
"NER.2325",29158
"NER.2326",29158
"NER.2327",29353
"LBY.2328",29353
"NAM.2329",28900
"NAM.2330",28733
"NAM.2331",28734
"NAM.2332",28734
"NAM.2333",28575
"NAM.2334",28575
"NAM.2335",28576
"NAM.2336",28296
"AGO.2337",28296
"AGO.2338",28296
"AGO.2339",28299
"AGO.2340",28299
"AGO.2341",28296
"AGO.2342",28437
"AGO.2343",28749
"AGO.2344",28749
"AGO.2345",28749
"AGO.2346",28749
"AGO.2347",28918
"AGO.2348",28919
"AGO.2349",28921
"AGO.2350",28751
"AGO.2351",28751
"AGO.2352",28753
"AGO.2353",28754
"AGO.2354",28755
"AGO.2355",28756
"AGO.2356",28756
"AGO.2357",28590
"AGO.2358",28439
"COD.2359",28439
"COD.2360",28439
"COD.2361",28439
"COG.2362",28301
"COG.2363",28301
"COG.2364",28301
"COG.2365",27538
"GAB.2366",27538
"GAB.2367",27538
"GAB.2368",27538
"GAB.2369",27538
"GAB.2370",27538
"GAB.2371",27538
"GAB.2372",27538
"GAB.2373",27538
"COG.2374",27538
"CMR.2375",27538
"CMR.2376",28439
"CMR.2377",28439
"CMR.2378",28439
"CMR.2379",28439
"CMR.2380",27793
"CMR.2381",27793
"CMR.2382",27793
"CMR.2383",27793
"CMR.2384",27793
"CMR.2385",27793
"CMR.2386",27033
"CMR.2387",27033
"CMR.2388",27033
"CMR.2389",27033
"CMR.2390",27033
"CMR.2391",27033
"CMR.2392",27033
"NGA.2393",29327
"NGA.2394",29327
"NGA.2395",29327
"NGA.2396",29327
"TCD.2397",29327
"NER.2398",29327
"NER.2399",29327
"NER.2400",30650
"NER.2401",30650
"NER.2402",30650
"NER.2403",30650
"NER.2404",30650
"NER.2405",30650
"NER.2406",30650
"NER.2407",30650
"NER.2408",30650
"NER.2409",30650
"NER.2410",29158
"NER.2411",29158
"NER.2412",29158
"NER.2413",29158
"NER.2414",29158
"NAM.2415",28899
"NAM.2416",28900
"NAM.2417",28900
"NAM.2418",28733
"NAM.2419",28575
"NAM.2420",28575
"NAM.2421",28575
"NAM.2422",29825
"NAM.2423",28296
"AGO.2424",28296
"AGO.2425",28296
"AGO.2426",28296
"AGO.2427",28296
"AGO.2428",28296
"AGO.2429",28296
"AGO.2430",28296
"AGO.2431",28749
"AGO.2432",28749
"AGO.2433",28918
"AGO.2434",28918
"AGO.2435",28919
"AGO.2436",28920
"AGO.2437",28921
"AGO.2438",28751
"AGO.2439",28753
"AGO.2440",28753
"AGO.2441",28754
"AGO.2442",28755
"AGO.2443",28756
"AGO.2444",28756
"AGO.2445",28590
"AGO.2446",28439
"COD.2447",28439
"COD.2448",28439
"COD.2449",28439
"COG.2450",28301
"COG.2451",28301
"COG.2452",28301
"COG.2453",28301
"COG.2454",28439
"GAB.2455",27538
"GAB.2456",27538
"GAB.2457",27538
"COG.2458",28439
"COG.2459",28439
"GAB.2460",27538
"GAB.2461",27538
"COG.2462",27538
"CMR.2463",28439
"CMR.2464",28439
"CMR.2465",28439
"CMR.2466",28439
"CMR.2467",28439
"CMR.2468",28439
"CMR.2469",28439
"CMR.2470",27793
"CMR.2471",27793
"CMR.2472",27793
"CMR.2473",29327
"CMR.2474",29327
"CMR.2475",27033
"CMR.2476",27033
"CMR.2477",27033
"TCD.2478",27033
"CMR.2479",27033
"CMR.2480",29327
"CMR.2481",29327
"NGA.2482",29327
"NGA.2483",29327
"TCD.2484",29327
"TCD.2485",29327
"TCD.2486",29327
"TCD.2487",30650
"NER.2488",30650
"NER.2489",30650
"NER.2490",30650
"NER.2491",30650
"NER.2492",30650
"NER.2493",30650
"NER.2494",30650
"NER.2495",30650
"NER.2496",30650
"NER.2497",30650
"NER.2498",29158
"NER.2499",29158
"NER.2500",29158
"NER.2501",29158
"NAM.2502",29251
"NAM.2503",29252
"NAM.2504",29253
"NAM.2505",29254
"NAM.2506",29071
"NAM.2507",29072
"NAM.2508",29072
"NAM.2509",28900
"NAM.2510",28900
"NAM.2511",28733
"NAM.2512",28733
"NAM.2513",29825
"NAM.2514",29825
"NAM.2515",29825
"NAM.2516",29825
"AGO.2517",28296
"AGO.2518",28296
"AGO.2519",28296
"AGO.2520",28296
"AGO.2521",28296
"AGO.2522",28296
"AGO.2523",28296
"AGO.2524",28749
"AGO.2525",28918
"AGO.2526",28918
"AGO.2527",28919
"AGO.2528",28920
"AGO.2529",28921
"AGO.2530",28751
"AGO.2531",28751
"AGO.2532",28753
"AGO.2533",28753
"AGO.2534",28754
"AGO.2535",28755
"AGO.2536",28756
"AGO.2537",28756
"AGO.2538",28590
"AGO.2539",28590
"COD.2540",28439
"COD.2541",28439
"COG.2542",28439
"COG.2543",28439
"COG.2544",28439
"COG.2545",28439
"COG.2546",28439
"COG.2547",28439
"COG.2548",28439
"COG.2549",28439
"COG.2550",28439
"COG.2551",28439
"COG.2552",28439
"COG.2553",28439
"COG.2554",28439
"COG.2555",28439
"CMR.2556",28439
"CMR.2557",28439
"CMR.2558",28439
"CMR.2559",28439
"CMR.2560",28439
"CAF.2561",28439
"CAF.2562",28439
"CAF.2563",28439
"CAF.2564",28439
"CMR.2565",27793
"CMR.2566",29327
"CMR.2567",29327
"CMR.2568",27033
"CMR.2569",27033
"TCD.2570",27033
"TCD.2571",27033
"CMR.2572",29327
"CMR.2573",29327
"CMR.2574",29327
"CMR.2575",29327
"CMR.2576",29327
"TCD.2577",29327
"TCD.2578",29327
"TCD.2579",29327
"TCD.2580",29327
"TCD.2581",30650
"TCD.2582",30650
"NER.2583",30650
"NER.2584",30650
"NER.2585",30650
"NER.2586",30650
"NER.2587",30650
"NER.2588",30650
"NER.2589",30650
"NER.2590",30650
"NER.2591",30650
"NER.2592",29158
"NER.2593",29158
"NER.2594",29158
"NER.2595",29158
"NER.2596",29158
"NAM.2597",29432
"NAM.2598",29433
"NAM.2599",29434
"NAM.2600",29249
"NAM.2601",29250
"NAM.2602",29251
"NAM.2603",29252
"NAM.2604",29254
"NAM.2605",29254
"NAM.2606",29071
"NAM.2607",29071
"NAM.2608",29072
"NAM.2609",29072
"NAM.2610",28900
"NAM.2611",28900
"NAM.2612",28733
"NAM.2613",29825
"NAM.2614",29825
"NAM.2615",29825
"NAM.2616",29825
"AGO.2617",29825
"AGO.2618",28296
"AGO.2619",28296
"AGO.2620",28296
"AGO.2621",28296
"AGO.2622",28296
"AGO.2623",28296
"AGO.2624",28296
"AGO.2625",28296
"AGO.2626",28918
"AGO.2627",28921
"AGO.2628",28921
"AGO.2629",28751
"AGO.2630",28751
"AGO.2631",28751
"AGO.2632",28753
"AGO.2633",28753
"AGO.2634",28754
"AGO.2635",28755
"AGO.2636",28756
"AGO.2637",28439
"AGO.2638",28439
"AGO.2639",28439
"COD.2640",28439
"COD.2641",28439
"COD.2642",28439
"COG.2643",28439
"COG.2644",28439
"COG.2645",28439
"COG.2646",28439
"COG.2647",28439
"COG.2648",28439
"COG.2649",28439
"COG.2650",28439
"COG.2651",28439
"COG.2652",28439
"COG.2653",28439
"COG.2654",28439
"COG.2655",28439
"CMR.2656",28439
"CMR.2657",28439
"CMR.2658",28439
"CAF.2659",28439
"CAF.2660",28439
"CAF.2661",28439
"CAF.2662",28439
"CAF.2663",28439
"CAF.2664",29327
"CAF.2665",29327
"CMR.2666",29327
"CMR.2667",29327
"CMR.2668",29327
