"cell","IPCC","IPCC_reduced"
"RUS.24774","boreal_moist","temperate_moist"
"RUS.24775","boreal_moist","temperate_moist"
"RUS.24776","boreal_moist","temperate_moist"
"RUS.24777","boreal_moist","temperate_moist"
"RUS.24778","boreal_moist","temperate_moist"
"RUS.24779","boreal_moist","temperate_moist"
"RUS.24780","boreal_moist","temperate_moist"
"RUS.24781","boreal_moist","temperate_moist"
"RUS.24782","polar_moist","temperate_moist"
"RUS.24783","polar_moist","temperate_moist"
"RUS.24784","polar_moist","temperate_moist"
"RUS.24785","polar_moist","temperate_moist"
"RUS.24786","polar_moist","temperate_moist"
"RUS.24787","polar_moist","temperate_moist"
"RUS.24788","polar_moist","temperate_moist"
"RUS.24789","polar_moist","temperate_moist"
"RUS.24790","boreal_dry","temperate_dry"
"RUS.24791","boreal_moist","temperate_moist"
"RUS.24792","boreal_moist","temperate_moist"
"RUS.24793","boreal_dry","temperate_dry"
"RUS.24794","boreal_dry","temperate_dry"
"RUS.24795","boreal_dry","temperate_dry"
"RUS.24796","boreal_dry","temperate_dry"
"RUS.24797","boreal_dry","temperate_dry"
"RUS.24798","boreal_dry","temperate_dry"
"RUS.24799","boreal_dry","temperate_dry"
"RUS.24800","boreal_dry","temperate_dry"
"RUS.24801","boreal_dry","temperate_dry"
"RUS.24802","boreal_dry","temperate_dry"
"RUS.24803","boreal_dry","temperate_dry"
"RUS.24804","boreal_dry","temperate_dry"
"RUS.24805","boreal_dry","temperate_dry"
"RUS.24806","boreal_moist","temperate_moist"
"RUS.24807","boreal_moist","temperate_moist"
"RUS.24808","boreal_moist","temperate_moist"
"RUS.24809","boreal_moist","temperate_moist"
"RUS.24810","boreal_moist","temperate_moist"
"RUS.24811","boreal_moist","temperate_moist"
"RUS.24812","boreal_moist","temperate_moist"
"RUS.24813","boreal_moist","temperate_moist"
"RUS.24814","boreal_moist","temperate_moist"
"RUS.24815","boreal_moist","temperate_moist"
"RUS.24816","boreal_moist","temperate_moist"
"RUS.24817","boreal_moist","temperate_moist"
"RUS.24818","boreal_moist","temperate_moist"
"RUS.24819","boreal_moist","temperate_moist"
"RUS.24820","boreal_moist","temperate_moist"
"RUS.24821","boreal_moist","temperate_moist"
"RUS.24822","boreal_moist","temperate_moist"
"RUS.24823","boreal_moist","temperate_moist"
"RUS.24824","boreal_moist","temperate_moist"
"RUS.24825","boreal_moist","temperate_moist"
"RUS.24826","boreal_moist","temperate_moist"
"RUS.24827","boreal_moist","temperate_moist"
"RUS.24828","boreal_moist","temperate_moist"
"RUS.24829","boreal_moist","temperate_moist"
"RUS.24830","boreal_moist","temperate_moist"
"RUS.24831","boreal_moist","temperate_moist"
"RUS.24832","boreal_moist","temperate_moist"
"RUS.24833","boreal_moist","temperate_moist"
"RUS.24834","polar_moist","temperate_moist"
"RUS.24835","polar_moist","temperate_moist"
"RUS.24836","polar_moist","temperate_moist"
"RUS.24837","polar_moist","temperate_moist"
"RUS.24838","polar_moist","temperate_moist"
"RUS.24839","polar_moist","temperate_moist"
"RUS.24840","polar_moist","temperate_moist"
"RUS.24841","polar_moist","temperate_moist"
"RUS.24842","polar_moist","temperate_moist"
"RUS.24843","boreal_dry","temperate_dry"
"RUS.24844","boreal_moist","temperate_moist"
"RUS.24845","boreal_dry","temperate_dry"
"RUS.24846","boreal_dry","temperate_dry"
"RUS.24847","boreal_dry","temperate_dry"
"RUS.24848","boreal_dry","temperate_dry"
"RUS.24849","boreal_dry","temperate_dry"
"RUS.24850","boreal_dry","temperate_dry"
"RUS.24851","boreal_dry","temperate_dry"
"RUS.24852","boreal_dry","temperate_dry"
"RUS.24853","boreal_dry","temperate_dry"
"RUS.24854","boreal_dry","temperate_dry"
"RUS.24855","boreal_dry","temperate_dry"
"RUS.24856","boreal_dry","temperate_dry"
"RUS.24857","boreal_dry","temperate_dry"
"RUS.24858","boreal_dry","temperate_dry"
"RUS.24859","boreal_moist","temperate_moist"
"RUS.24860","boreal_moist","temperate_moist"
"RUS.24861","boreal_moist","temperate_moist"
"RUS.24862","boreal_moist","temperate_moist"
"RUS.24863","boreal_moist","temperate_moist"
"RUS.24864","boreal_moist","temperate_moist"
"RUS.24865","boreal_moist","temperate_moist"
"RUS.24866","boreal_moist","temperate_moist"
"RUS.24867","boreal_moist","temperate_moist"
"RUS.24868","boreal_moist","temperate_moist"
"RUS.24869","boreal_moist","temperate_moist"
"RUS.24870","boreal_moist","temperate_moist"
"RUS.24871","boreal_moist","temperate_moist"
"RUS.24872","boreal_moist","temperate_moist"
"RUS.24873","boreal_moist","temperate_moist"
"RUS.24874","boreal_moist","temperate_moist"
"RUS.24875","boreal_moist","temperate_moist"
"RUS.24876","boreal_moist","temperate_moist"
"RUS.24877","boreal_moist","temperate_moist"
"RUS.24878","boreal_moist","temperate_moist"
"RUS.24879","boreal_moist","temperate_moist"
"RUS.24880","boreal_moist","temperate_moist"
"RUS.24881","boreal_moist","temperate_moist"
"RUS.24882","boreal_moist","temperate_moist"
"RUS.24883","boreal_moist","temperate_moist"
"RUS.24884","boreal_moist","temperate_moist"
"RUS.24885","boreal_moist","temperate_moist"
"RUS.24886","boreal_moist","temperate_moist"
"RUS.24887","polar_moist","temperate_moist"
"RUS.24888","polar_moist","temperate_moist"
"RUS.24889","polar_moist","temperate_moist"
"RUS.24890","polar_moist","temperate_moist"
"RUS.24891","polar_moist","temperate_moist"
"RUS.24892","polar_moist","temperate_moist"
"RUS.24893","polar_moist","temperate_moist"
"RUS.24894","polar_moist","temperate_moist"
"RUS.24895","polar_moist","temperate_moist"
"RUS.24896","polar_moist","temperate_moist"
"RUS.24897","polar_moist","temperate_moist"
"RUS.24898","boreal_moist","temperate_moist"
"RUS.24899","boreal_dry","temperate_dry"
"RUS.24900","boreal_dry","temperate_dry"
"RUS.24901","boreal_dry","temperate_dry"
"RUS.24902","boreal_dry","temperate_dry"
"RUS.24903","boreal_dry","temperate_dry"
"RUS.24904","boreal_dry","temperate_dry"
"RUS.24905","boreal_dry","temperate_dry"
"RUS.24906","boreal_dry","temperate_dry"
"RUS.24907","boreal_dry","temperate_dry"
"RUS.24908","boreal_dry","temperate_dry"
"RUS.24909","boreal_dry","temperate_dry"
"RUS.24910","boreal_dry","temperate_dry"
"RUS.24911","boreal_dry","temperate_dry"
"RUS.24912","boreal_dry","temperate_dry"
"RUS.24913","boreal_dry","temperate_dry"
"RUS.24914","boreal_dry","temperate_dry"
"RUS.24915","boreal_moist","temperate_moist"
"RUS.24916","boreal_moist","temperate_moist"
"RUS.24917","boreal_moist","temperate_moist"
"RUS.24918","boreal_moist","temperate_moist"
"RUS.24919","boreal_moist","temperate_moist"
"RUS.24920","boreal_moist","temperate_moist"
"RUS.24921","boreal_moist","temperate_moist"
"RUS.24922","boreal_moist","temperate_moist"
"RUS.24923","boreal_moist","temperate_moist"
"RUS.24924","boreal_moist","temperate_moist"
"RUS.24925","boreal_moist","temperate_moist"
"RUS.24926","boreal_moist","temperate_moist"
"RUS.24927","boreal_moist","temperate_moist"
"RUS.24928","boreal_moist","temperate_moist"
"RUS.24929","boreal_moist","temperate_moist"
"RUS.24930","boreal_moist","temperate_moist"
"RUS.24931","boreal_moist","temperate_moist"
"RUS.24932","boreal_moist","temperate_moist"
"RUS.24933","boreal_moist","temperate_moist"
"RUS.24934","boreal_moist","temperate_moist"
"RUS.24935","boreal_moist","temperate_moist"
"RUS.24936","boreal_moist","temperate_moist"
"RUS.24937","boreal_moist","temperate_moist"
"RUS.24938","boreal_moist","temperate_moist"
"RUS.24939","boreal_moist","temperate_moist"
"RUS.24940","boreal_moist","temperate_moist"
"RUS.24941","boreal_moist","temperate_moist"
"RUS.24942","boreal_moist","temperate_moist"
"RUS.24943","polar_moist","temperate_moist"
"RUS.24944","polar_moist","temperate_moist"
"RUS.24945","polar_moist","temperate_moist"
"RUS.24946","polar_moist","temperate_moist"
"RUS.24947","polar_moist","temperate_moist"
"RUS.24948","polar_moist","temperate_moist"
"RUS.24949","polar_moist","temperate_moist"
"RUS.24950","polar_moist","temperate_moist"
"RUS.24951","polar_moist","temperate_moist"
"RUS.24952","polar_moist","temperate_moist"
"RUS.24953","polar_moist","temperate_moist"
"RUS.24954","boreal_moist","temperate_moist"
"RUS.24955","boreal_moist","temperate_moist"
"RUS.24956","boreal_dry","temperate_dry"
"RUS.24957","boreal_moist","temperate_moist"
"RUS.24958","boreal_dry","temperate_dry"
"RUS.24959","boreal_dry","temperate_dry"
"RUS.24960","boreal_dry","temperate_dry"
"RUS.24961","boreal_dry","temperate_dry"
"RUS.24962","boreal_dry","temperate_dry"
"RUS.24963","boreal_dry","temperate_dry"
"RUS.24964","boreal_dry","temperate_dry"
"RUS.24965","boreal_dry","temperate_dry"
"RUS.24966","boreal_dry","temperate_dry"
"RUS.24967","boreal_dry","temperate_dry"
"RUS.24968","boreal_dry","temperate_dry"
"RUS.24969","boreal_dry","temperate_dry"
"RUS.24970","boreal_dry","temperate_dry"
"RUS.24971","boreal_dry","temperate_dry"
"RUS.24972","boreal_moist","temperate_moist"
"RUS.24973","boreal_moist","temperate_moist"
"RUS.24974","boreal_moist","temperate_moist"
"RUS.24975","boreal_moist","temperate_moist"
"RUS.24976","boreal_moist","temperate_moist"
"RUS.24977","boreal_moist","temperate_moist"
"RUS.24978","boreal_moist","temperate_moist"
"RUS.24979","boreal_moist","temperate_moist"
"RUS.24980","boreal_moist","temperate_moist"
"RUS.24981","boreal_moist","temperate_moist"
"RUS.24982","boreal_moist","temperate_moist"
"RUS.24983","boreal_moist","temperate_moist"
"RUS.24984","boreal_moist","temperate_moist"
"RUS.24985","boreal_moist","temperate_moist"
"RUS.24986","boreal_moist","temperate_moist"
"RUS.24987","boreal_moist","temperate_moist"
"RUS.24988","boreal_moist","temperate_moist"
"RUS.24989","boreal_moist","temperate_moist"
"RUS.24990","boreal_moist","temperate_moist"
"RUS.24991","boreal_moist","temperate_moist"
"RUS.24992","boreal_moist","temperate_moist"
"RUS.24993","boreal_moist","temperate_moist"
"RUS.24994","boreal_moist","temperate_moist"
"RUS.24995","boreal_moist","temperate_moist"
"RUS.24996","boreal_moist","temperate_moist"
"RUS.24997","boreal_moist","temperate_moist"
"RUS.24998","boreal_moist","temperate_moist"
"RUS.24999","boreal_moist","temperate_moist"
"RUS.25000","polar_moist","temperate_moist"
"RUS.25001","polar_moist","temperate_moist"
"RUS.25002","polar_moist","temperate_moist"
"RUS.25003","polar_moist","temperate_moist"
"RUS.25004","polar_moist","temperate_moist"
"RUS.25005","polar_moist","temperate_moist"
"RUS.25006","polar_moist","temperate_moist"
"RUS.25007","polar_moist","temperate_moist"
"RUS.25008","polar_moist","temperate_moist"
"RUS.25009","polar_moist","temperate_moist"
"RUS.25010","polar_moist","temperate_moist"
"RUS.25011","boreal_moist","temperate_moist"
"RUS.25012","boreal_moist","temperate_moist"
"RUS.25013","boreal_moist","temperate_moist"
"RUS.25014","boreal_moist","temperate_moist"
"RUS.25015","boreal_dry","temperate_dry"
"RUS.25016","boreal_dry","temperate_dry"
"RUS.25017","boreal_dry","temperate_dry"
"RUS.25018","boreal_dry","temperate_dry"
"RUS.25019","boreal_dry","temperate_dry"
"RUS.25020","boreal_dry","temperate_dry"
"RUS.25021","boreal_dry","temperate_dry"
"RUS.25022","boreal_dry","temperate_dry"
"RUS.25023","boreal_dry","temperate_dry"
"RUS.25024","boreal_dry","temperate_dry"
"RUS.25025","boreal_dry","temperate_dry"
"RUS.25026","boreal_dry","temperate_dry"
"RUS.25027","boreal_dry","temperate_dry"
"RUS.25028","boreal_moist","temperate_moist"
"RUS.25029","boreal_moist","temperate_moist"
"RUS.25030","boreal_moist","temperate_moist"
"RUS.25031","boreal_moist","temperate_moist"
"RUS.25032","boreal_moist","temperate_moist"
"RUS.25033","boreal_moist","temperate_moist"
"RUS.25034","boreal_moist","temperate_moist"
"RUS.25035","boreal_moist","temperate_moist"
"RUS.25036","boreal_moist","temperate_moist"
"RUS.25037","boreal_moist","temperate_moist"
"RUS.25038","boreal_moist","temperate_moist"
"RUS.25039","boreal_moist","temperate_moist"
"RUS.25040","boreal_moist","temperate_moist"
"RUS.25041","boreal_moist","temperate_moist"
"RUS.25042","boreal_moist","temperate_moist"
"RUS.25043","boreal_moist","temperate_moist"
"RUS.25044","boreal_moist","temperate_moist"
"RUS.25045","boreal_moist","temperate_moist"
"RUS.25046","boreal_moist","temperate_moist"
"RUS.25047","boreal_moist","temperate_moist"
"RUS.25048","boreal_moist","temperate_moist"
"RUS.25049","boreal_moist","temperate_moist"
"RUS.25050","boreal_moist","temperate_moist"
"RUS.25051","boreal_moist","temperate_moist"
"RUS.25052","boreal_moist","temperate_moist"
"RUS.25053","boreal_moist","temperate_moist"
"RUS.25054","boreal_moist","temperate_moist"
"RUS.25055","boreal_moist","temperate_moist"
"RUS.25056","boreal_moist","temperate_moist"
"RUS.25057","polar_moist","temperate_moist"
"RUS.25058","polar_moist","temperate_moist"
"RUS.25059","polar_moist","temperate_moist"
"RUS.25060","polar_moist","temperate_moist"
"RUS.25061","polar_moist","temperate_moist"
"RUS.25062","polar_moist","temperate_moist"
"RUS.25063","polar_moist","temperate_moist"
"RUS.25064","polar_moist","temperate_moist"
"RUS.25065","polar_moist","temperate_moist"
"RUS.25066","polar_moist","temperate_moist"
"RUS.25067","boreal_moist","temperate_moist"
"RUS.25068","boreal_moist","temperate_moist"
"RUS.25069","boreal_moist","temperate_moist"
"RUS.25070","boreal_moist","temperate_moist"
"RUS.25071","boreal_moist","temperate_moist"
"RUS.25072","boreal_dry","temperate_dry"
"RUS.25073","boreal_dry","temperate_dry"
"RUS.25074","boreal_dry","temperate_dry"
"RUS.25075","boreal_dry","temperate_dry"
"RUS.25076","boreal_moist","temperate_moist"
"RUS.25077","boreal_dry","temperate_dry"
"RUS.25078","boreal_dry","temperate_dry"
"RUS.25079","boreal_dry","temperate_dry"
"RUS.25080","boreal_dry","temperate_dry"
"RUS.25081","boreal_dry","temperate_dry"
"RUS.25082","boreal_moist","temperate_moist"
"RUS.25083","boreal_dry","temperate_dry"
"RUS.25084","boreal_moist","temperate_moist"
"RUS.25085","boreal_moist","temperate_moist"
"RUS.25086","boreal_moist","temperate_moist"
"RUS.25087","boreal_moist","temperate_moist"
"RUS.25088","boreal_moist","temperate_moist"
"RUS.25089","boreal_moist","temperate_moist"
"RUS.25090","boreal_moist","temperate_moist"
"RUS.25091","boreal_moist","temperate_moist"
"RUS.25092","boreal_moist","temperate_moist"
"RUS.25093","boreal_moist","temperate_moist"
"RUS.25094","boreal_moist","temperate_moist"
"RUS.25095","boreal_moist","temperate_moist"
"RUS.25096","boreal_moist","temperate_moist"
"RUS.25097","boreal_moist","temperate_moist"
"RUS.25098","boreal_moist","temperate_moist"
"RUS.25099","boreal_moist","temperate_moist"
"RUS.25100","boreal_moist","temperate_moist"
"RUS.25101","boreal_moist","temperate_moist"
"RUS.25102","boreal_moist","temperate_moist"
"RUS.25103","boreal_moist","temperate_moist"
"RUS.25104","boreal_moist","temperate_moist"
"RUS.25105","boreal_moist","temperate_moist"
"RUS.25106","boreal_moist","temperate_moist"
"RUS.25107","boreal_moist","temperate_moist"
"RUS.25108","boreal_moist","temperate_moist"
"RUS.25109","boreal_moist","temperate_moist"
"RUS.25110","boreal_moist","temperate_moist"
"RUS.25111","boreal_moist","temperate_moist"
"RUS.25112","boreal_moist","temperate_moist"
"RUS.25113","boreal_moist","temperate_moist"
"RUS.25114","polar_moist","temperate_moist"
"RUS.25115","polar_moist","temperate_moist"
"RUS.25116","polar_moist","temperate_moist"
"RUS.25117","polar_moist","temperate_moist"
"RUS.25118","polar_moist","temperate_moist"
"RUS.25119","polar_moist","temperate_moist"
"RUS.25120","polar_moist","temperate_moist"
"RUS.25121","polar_moist","temperate_moist"
"RUS.25122","polar_moist","temperate_moist"
"RUS.25123","polar_moist","temperate_moist"
"RUS.25124","boreal_moist","temperate_moist"
"RUS.25125","boreal_moist","temperate_moist"
"RUS.25126","boreal_moist","temperate_moist"
"RUS.25127","boreal_moist","temperate_moist"
"RUS.25128","boreal_moist","temperate_moist"
"RUS.25129","boreal_moist","temperate_moist"
"RUS.25130","boreal_moist","temperate_moist"
"RUS.25131","boreal_moist","temperate_moist"
"RUS.25132","boreal_dry","temperate_dry"
"RUS.25133","boreal_dry","temperate_dry"
"RUS.25134","boreal_dry","temperate_dry"
"RUS.25135","boreal_dry","temperate_dry"
"RUS.25136","boreal_dry","temperate_dry"
"RUS.25137","boreal_moist","temperate_moist"
"RUS.25138","boreal_dry","temperate_dry"
"RUS.25139","boreal_moist","temperate_moist"
"RUS.25140","boreal_moist","temperate_moist"
"RUS.25141","boreal_moist","temperate_moist"
"RUS.25142","boreal_moist","temperate_moist"
"RUS.25143","boreal_moist","temperate_moist"
"RUS.25144","boreal_moist","temperate_moist"
"RUS.25145","boreal_moist","temperate_moist"
"RUS.25146","boreal_moist","temperate_moist"
"RUS.25147","boreal_moist","temperate_moist"
"RUS.25148","boreal_moist","temperate_moist"
"RUS.25149","boreal_moist","temperate_moist"
"RUS.25150","boreal_moist","temperate_moist"
"RUS.25151","boreal_moist","temperate_moist"
"RUS.25152","boreal_moist","temperate_moist"
"RUS.25153","boreal_moist","temperate_moist"
"RUS.25154","boreal_moist","temperate_moist"
"RUS.25155","boreal_moist","temperate_moist"
"RUS.25156","boreal_moist","temperate_moist"
"RUS.25157","boreal_moist","temperate_moist"
"RUS.25158","boreal_moist","temperate_moist"
"RUS.25159","boreal_moist","temperate_moist"
"RUS.25160","boreal_moist","temperate_moist"
"RUS.25161","boreal_moist","temperate_moist"
"RUS.25162","boreal_moist","temperate_moist"
"RUS.25163","boreal_moist","temperate_moist"
"RUS.25164","boreal_moist","temperate_moist"
"RUS.25165","boreal_moist","temperate_moist"
"RUS.25166","boreal_moist","temperate_moist"
"RUS.25167","boreal_moist","temperate_moist"
"RUS.25168","boreal_moist","temperate_moist"
"RUS.25169","boreal_moist","temperate_moist"
"RUS.25170","boreal_moist","temperate_moist"
"RUS.25171","polar_moist","temperate_moist"
"RUS.25172","polar_moist","temperate_moist"
"RUS.25173","polar_moist","temperate_moist"
"RUS.25174","polar_moist","temperate_moist"
"RUS.25175","polar_moist","temperate_moist"
"RUS.25176","polar_moist","temperate_moist"
"RUS.25177","polar_moist","temperate_moist"
"RUS.25178","polar_moist","temperate_moist"
"RUS.25179","polar_moist","temperate_moist"
"RUS.25180","polar_moist","temperate_moist"
"RUS.25181","polar_moist","temperate_moist"
"RUS.25182","boreal_moist","temperate_moist"
"RUS.25183","boreal_moist","temperate_moist"
"RUS.25184","boreal_moist","temperate_moist"
"RUS.25185","boreal_moist","temperate_moist"
"RUS.25186","boreal_moist","temperate_moist"
"RUS.25187","boreal_moist","temperate_moist"
"RUS.25188","boreal_dry","temperate_dry"
"RUS.25189","boreal_dry","temperate_dry"
"RUS.25190","boreal_dry","temperate_dry"
"RUS.25191","boreal_moist","temperate_moist"
"RUS.25192","boreal_moist","temperate_moist"
"RUS.25193","boreal_moist","temperate_moist"
"RUS.25194","boreal_moist","temperate_moist"
"RUS.25195","boreal_moist","temperate_moist"
"RUS.25196","boreal_moist","temperate_moist"
"RUS.25197","boreal_moist","temperate_moist"
"RUS.25198","boreal_moist","temperate_moist"
"RUS.25199","boreal_moist","temperate_moist"
"RUS.25200","boreal_moist","temperate_moist"
"RUS.25201","boreal_moist","temperate_moist"
"RUS.25202","boreal_moist","temperate_moist"
"RUS.25203","boreal_moist","temperate_moist"
"RUS.25204","boreal_moist","temperate_moist"
"RUS.25205","boreal_moist","temperate_moist"
"RUS.25206","boreal_moist","temperate_moist"
"RUS.25207","boreal_moist","temperate_moist"
"RUS.25208","boreal_moist","temperate_moist"
"RUS.25209","boreal_moist","temperate_moist"
"RUS.25210","boreal_moist","temperate_moist"
"RUS.25211","boreal_moist","temperate_moist"
"RUS.25212","boreal_moist","temperate_moist"
"RUS.25213","boreal_moist","temperate_moist"
"RUS.25214","boreal_moist","temperate_moist"
"RUS.25215","boreal_moist","temperate_moist"
"RUS.25216","boreal_moist","temperate_moist"
"RUS.25217","boreal_moist","temperate_moist"
"RUS.25218","boreal_moist","temperate_moist"
"RUS.25219","boreal_moist","temperate_moist"
"RUS.25220","boreal_moist","temperate_moist"
"RUS.25221","boreal_moist","temperate_moist"
"RUS.25222","boreal_moist","temperate_moist"
"RUS.25223","boreal_moist","temperate_moist"
"RUS.25224","boreal_moist","temperate_moist"
"RUS.25225","boreal_moist","temperate_moist"
"RUS.25226","boreal_moist","temperate_moist"
"RUS.25227","polar_moist","temperate_moist"
"RUS.25228","polar_moist","temperate_moist"
"RUS.25229","polar_moist","temperate_moist"
"RUS.25230","polar_moist","temperate_moist"
"RUS.25231","polar_moist","temperate_moist"
"RUS.25232","polar_moist","temperate_moist"
"RUS.25233","polar_moist","temperate_moist"
"RUS.25234","polar_moist","temperate_moist"
"RUS.25235","polar_moist","temperate_moist"
"RUS.25236","boreal_dry","temperate_dry"
"RUS.25237","boreal_moist","temperate_moist"
"RUS.25238","boreal_moist","temperate_moist"
"RUS.25239","boreal_moist","temperate_moist"
"RUS.25240","boreal_dry","temperate_dry"
"RUS.25241","boreal_dry","temperate_dry"
"RUS.25242","boreal_moist","temperate_moist"
"RUS.25243","boreal_dry","temperate_dry"
"RUS.25244","boreal_dry","temperate_dry"
"RUS.25245","boreal_dry","temperate_dry"
"RUS.25246","boreal_moist","temperate_moist"
"RUS.25247","boreal_moist","temperate_moist"
"RUS.25248","boreal_moist","temperate_moist"
"RUS.25249","boreal_moist","temperate_moist"
"RUS.25250","boreal_moist","temperate_moist"
"RUS.25251","boreal_moist","temperate_moist"
"RUS.25252","boreal_moist","temperate_moist"
"RUS.25253","boreal_moist","temperate_moist"
"RUS.25254","boreal_moist","temperate_moist"
"RUS.25255","boreal_moist","temperate_moist"
"RUS.25256","boreal_moist","temperate_moist"
"RUS.25257","boreal_moist","temperate_moist"
"RUS.25258","boreal_moist","temperate_moist"
"RUS.25259","boreal_moist","temperate_moist"
"RUS.25260","boreal_moist","temperate_moist"
"RUS.25261","boreal_moist","temperate_moist"
"RUS.25262","boreal_moist","temperate_moist"
"RUS.25263","boreal_moist","temperate_moist"
"RUS.25264","boreal_moist","temperate_moist"
"RUS.25265","boreal_moist","temperate_moist"
"RUS.25266","boreal_moist","temperate_moist"
"RUS.25267","boreal_moist","temperate_moist"
"RUS.25268","boreal_moist","temperate_moist"
"RUS.25269","boreal_moist","temperate_moist"
"RUS.25270","boreal_moist","temperate_moist"
"RUS.25271","boreal_moist","temperate_moist"
"RUS.25272","boreal_moist","temperate_moist"
"RUS.25273","boreal_moist","temperate_moist"
"RUS.25274","boreal_moist","temperate_moist"
"RUS.25275","boreal_moist","temperate_moist"
"RUS.25276","boreal_moist","temperate_moist"
"RUS.25277","boreal_moist","temperate_moist"
"RUS.25278","boreal_moist","temperate_moist"
"RUS.25279","boreal_moist","temperate_moist"
"RUS.25280","boreal_moist","temperate_moist"
"RUS.25281","boreal_moist","temperate_moist"
"RUS.25282","polar_moist","temperate_moist"
"RUS.25283","polar_moist","temperate_moist"
"RUS.25284","polar_moist","temperate_moist"
"RUS.25285","polar_moist","temperate_moist"
"RUS.25286","polar_moist","temperate_moist"
"RUS.25287","polar_moist","temperate_moist"
"RUS.25288","polar_moist","temperate_moist"
"RUS.25289","polar_moist","temperate_moist"
"RUS.25290","boreal_dry","temperate_dry"
"RUS.25291","boreal_moist","temperate_moist"
"RUS.25292","boreal_dry","temperate_dry"
"RUS.25293","boreal_dry","temperate_dry"
"RUS.25294","boreal_moist","temperate_moist"
"RUS.25295","boreal_dry","temperate_dry"
"RUS.25296","boreal_dry","temperate_dry"
"RUS.25297","boreal_dry","temperate_dry"
"RUS.25298","boreal_dry","temperate_dry"
"RUS.25299","boreal_dry","temperate_dry"
"RUS.25300","boreal_dry","temperate_dry"
"RUS.25301","boreal_dry","temperate_dry"
"RUS.25302","boreal_dry","temperate_dry"
"RUS.25303","boreal_moist","temperate_moist"
"RUS.25304","boreal_moist","temperate_moist"
"RUS.25305","boreal_moist","temperate_moist"
"RUS.25306","boreal_moist","temperate_moist"
"RUS.25307","boreal_moist","temperate_moist"
"RUS.25308","boreal_moist","temperate_moist"
"RUS.25309","boreal_moist","temperate_moist"
"RUS.25310","boreal_moist","temperate_moist"
"RUS.25311","boreal_moist","temperate_moist"
"RUS.25312","boreal_moist","temperate_moist"
"RUS.25313","boreal_moist","temperate_moist"
"RUS.25314","boreal_moist","temperate_moist"
"RUS.25315","boreal_moist","temperate_moist"
"RUS.25316","boreal_moist","temperate_moist"
"RUS.25317","boreal_moist","temperate_moist"
"RUS.25318","boreal_moist","temperate_moist"
"RUS.25319","boreal_moist","temperate_moist"
"RUS.25320","boreal_moist","temperate_moist"
"RUS.25321","boreal_moist","temperate_moist"
"RUS.25322","boreal_moist","temperate_moist"
"RUS.25323","boreal_moist","temperate_moist"
"RUS.25324","boreal_moist","temperate_moist"
"RUS.25325","boreal_moist","temperate_moist"
"RUS.25326","boreal_moist","temperate_moist"
"RUS.25327","boreal_moist","temperate_moist"
"RUS.25328","boreal_moist","temperate_moist"
"RUS.25329","boreal_moist","temperate_moist"
"RUS.25330","boreal_moist","temperate_moist"
"RUS.25331","boreal_moist","temperate_moist"
"RUS.25332","boreal_moist","temperate_moist"
"RUS.25333","boreal_moist","temperate_moist"
"RUS.25334","boreal_moist","temperate_moist"
"RUS.25335","boreal_moist","temperate_moist"
"RUS.25336","polar_moist","temperate_moist"
"RUS.25337","polar_moist","temperate_moist"
"RUS.25338","polar_moist","temperate_moist"
"RUS.25339","polar_moist","temperate_moist"
"RUS.25340","polar_moist","temperate_moist"
"RUS.25341","polar_moist","temperate_moist"
"RUS.25342","polar_moist","temperate_moist"
"RUS.25343","polar_moist","temperate_moist"
"RUS.25344","boreal_dry","temperate_dry"
"RUS.25345","boreal_dry","temperate_dry"
"RUS.25346","boreal_dry","temperate_dry"
"RUS.25347","boreal_dry","temperate_dry"
"RUS.25348","boreal_dry","temperate_dry"
"RUS.25349","boreal_dry","temperate_dry"
"RUS.25350","boreal_dry","temperate_dry"
"RUS.25351","boreal_dry","temperate_dry"
"RUS.25352","boreal_dry","temperate_dry"
"RUS.25353","boreal_dry","temperate_dry"
"RUS.25354","boreal_dry","temperate_dry"
"RUS.25355","boreal_dry","temperate_dry"
"RUS.25356","boreal_dry","temperate_dry"
"RUS.25357","boreal_moist","temperate_moist"
"RUS.25358","boreal_moist","temperate_moist"
"RUS.25359","boreal_moist","temperate_moist"
"RUS.25360","boreal_moist","temperate_moist"
"RUS.25361","boreal_moist","temperate_moist"
"RUS.25362","boreal_moist","temperate_moist"
"RUS.25363","boreal_moist","temperate_moist"
"RUS.25364","boreal_moist","temperate_moist"
"RUS.25365","boreal_moist","temperate_moist"
"RUS.25366","boreal_moist","temperate_moist"
"RUS.25367","boreal_moist","temperate_moist"
"RUS.25368","boreal_moist","temperate_moist"
"RUS.25369","boreal_moist","temperate_moist"
"RUS.25370","boreal_moist","temperate_moist"
"RUS.25371","boreal_moist","temperate_moist"
"RUS.25372","boreal_moist","temperate_moist"
"RUS.25373","boreal_moist","temperate_moist"
"RUS.25374","boreal_moist","temperate_moist"
"RUS.25375","boreal_moist","temperate_moist"
"RUS.25376","boreal_moist","temperate_moist"
"RUS.25377","boreal_moist","temperate_moist"
"RUS.25378","boreal_moist","temperate_moist"
"RUS.25379","boreal_moist","temperate_moist"
"RUS.25380","boreal_moist","temperate_moist"
"RUS.25381","boreal_moist","temperate_moist"
"RUS.25382","boreal_moist","temperate_moist"
"RUS.25383","boreal_moist","temperate_moist"
"RUS.25384","boreal_moist","temperate_moist"
"RUS.25385","boreal_moist","temperate_moist"
