EDGEitems;iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment
;ADDITIVE;NETRANS;seliq;fedie;tddie;1;
;AVGAS;NETRANS;seliq;fedie;tddie;1;
;BIODIESEL;NETRANS;seliq;fedie;tddie;1;
;BIOGASOL;NETRANS;seliq;fedie;tddie;1;
;BITUMEN;NETRANS;seliq;fedie;tddie;1;
;COALTAR;NETRANS;seliq;fedie;tddie;1;
;CRNGFEED;NETRANS;seliq;fedie;tddie;1;
;CRUDEOIL;NETRANS;seliq;fedie;tddie;1;
;JETGAS;NETRANS;seliq;fedie;tddie;1;
;LPG;NETRANS;seliq;fedie;tddie;1;
;LUBRIC;NETRANS;seliq;fedie;tddie;1;
;NAPHTHA;NETRANS;seliq;fedie;tddie;1;
;NGL;NETRANS;seliq;fedie;tddie;1;
;NONBIODIES;NETRANS;seliq;fedie;tddie;1;
;NONBIOGASO;NETRANS;seliq;fedie;tddie;1;
;NONBIOJETK;NETRANS;seliq;fedie;tddie;1;
;NONCRUDE;NETRANS;seliq;fedie;tddie;1;
;OBIOLIQ;NETRANS;seliq;fedie;tddie;1;
;ONONSPEC;NETRANS;seliq;fedie;tddie;1;
;OTHKERO;NETRANS;seliq;fedie;tddie;1;
;PARWAX;NETRANS;seliq;fedie;tddie;1;
;REFFEEDS;NETRANS;seliq;fedie;tddie;1;
;REFINGAS;NETRANS;seliq;fedie;tddie;1;
;RESFUEL;NETRANS;seliq;fedie;tddie;1;
;WHITESP;NETRANS;seliq;fedie;tddie;1;
;ADDITIVE;DOMESAIR;seliq;fedie;tddie;1;
;ADDITIVE;ROAD;seliq;fedie;tddie;0;
;ADDITIVE;RAIL;seliq;fedie;tddie;1;
;ADDITIVE;PIPELINE;seliq;fedie;tddie;1;
;ADDITIVE;DOMESNAV;seliq;fedie;tddie;1;
;ADDITIVE;TRNONSPE;seliq;fedie;tddie;1;
;ADDITIVE;MARBUNK;seliq;fedie;tddie;-1;
;ADDITIVE;AVBUNK;seliq;fedie;tddie;-1;
;ADDITIVE;DISTLOSS;seliq;fedie;tddie;-1;
;AVGAS;DOMESAIR;seliq;fedie;tddie;1;
;AVGAS;ROAD;seliq;fedie;tddie;1;
;AVGAS;RAIL;seliq;fedie;tddie;1;
;AVGAS;PIPELINE;seliq;fedie;tddie;1;
;AVGAS;DOMESNAV;seliq;fedie;tddie;1;
;AVGAS;TRNONSPE;seliq;fedie;tddie;1;
;AVGAS;MARBUNK;seliq;fedie;tddie;-1;
;AVGAS;AVBUNK;seliq;fedie;tddie;-1;
;AVGAS;DISTLOSS;seliq;fedie;tddie;-1;
;BIODIESEL;DOMESAIR;seliq;fedie;tddie;1;
;BIODIESEL;ROAD;seliq;fedie;tddie;1;
;BIODIESEL;RAIL;seliq;fedie;tddie;1;
;BIODIESEL;PIPELINE;seliq;fedie;tddie;1;
;BIODIESEL;DOMESNAV;seliq;fedie;tddie;1;
;BIODIESEL;TRNONSPE;seliq;fedie;tddie;1;
;BIODIESEL;MARBUNK;seliq;fedie;tddie;-1;
;BIODIESEL;AVBUNK;seliq;fedie;tddie;-1;
;BIODIESEL;DISTLOSS;seliq;fedie;tddie;-1;
;BIOGASOL;DOMESAIR;seliq;fedie;tddie;1;
;BIOGASOL;ROAD;seliq;fedie;tddie;0;
;BIOGASOL;RAIL;seliq;fedie;tddie;1;
;BIOGASOL;PIPELINE;seliq;fedie;tddie;1;
;BIOGASOL;DOMESNAV;seliq;fedie;tddie;1;
;BIOGASOL;TRNONSPE;seliq;fedie;tddie;1;
;BIOGASOL;MARBUNK;seliq;fedie;tddie;-1;
;BIOGASOL;AVBUNK;seliq;fedie;tddie;-1;
;BIOGASOL;DISTLOSS;seliq;fedie;tddie;0;
;BITUMEN;DOMESAIR;seliq;fedie;tddie;1;
;BITUMEN;ROAD;seliq;fedie;tddie;1;
;BITUMEN;RAIL;seliq;fedie;tddie;1;
;BITUMEN;PIPELINE;seliq;fedie;tddie;1;
;BITUMEN;DOMESNAV;seliq;fedie;tddie;1;
;BITUMEN;TRNONSPE;seliq;fedie;tddie;1;
;BITUMEN;MARBUNK;seliq;fedie;tddie;-1;
;BITUMEN;AVBUNK;seliq;fedie;tddie;-1;
;BITUMEN;DISTLOSS;seliq;fedie;tddie;0;
;COALTAR;DOMESAIR;seliq;fedie;tddie;1;
;COALTAR;ROAD;seliq;fedie;tddie;1;
;COALTAR;RAIL;seliq;fedie;tddie;1;
;COALTAR;PIPELINE;seliq;fedie;tddie;1;
;COALTAR;DOMESNAV;seliq;fedie;tddie;1;
;COALTAR;TRNONSPE;seliq;fedie;tddie;1;
;COALTAR;MARBUNK;seliq;fedie;tddie;-1;
;COALTAR;AVBUNK;seliq;fedie;tddie;-1;
;COALTAR;DISTLOSS;seliq;fedie;tddie;0;
;CRNGFEED;DOMESAIR;seliq;fedie;tddie;1;
;CRNGFEED;ROAD;seliq;fedie;tddie;1;
;CRNGFEED;RAIL;seliq;fedie;tddie;1;
;CRNGFEED;PIPELINE;seliq;fedie;tddie;1;
;CRNGFEED;DOMESNAV;seliq;fedie;tddie;1;
;CRNGFEED;TRNONSPE;seliq;fedie;tddie;1;
;CRNGFEED;MARBUNK;seliq;fedie;tddie;-1;
;CRNGFEED;AVBUNK;seliq;fedie;tddie;-1;
;CRNGFEED;DISTLOSS;seliq;fedie;tddie;-1;
;CRUDEOIL;DOMESAIR;seliq;fedie;tddie;1;
;CRUDEOIL;ROAD;seliq;fedie;tddie;1;
;CRUDEOIL;RAIL;seliq;fedie;tddie;1;
;CRUDEOIL;PIPELINE;seliq;fedie;tddie;1;
;CRUDEOIL;DOMESNAV;seliq;fedie;tddie;1;
;CRUDEOIL;TRNONSPE;seliq;fedie;tddie;1;
;CRUDEOIL;MARBUNK;seliq;fedie;tddie;-1;
;CRUDEOIL;AVBUNK;seliq;fedie;tddie;-1;
;CRUDEOIL;DISTLOSS;seliq;fedie;tddie;0;
;JETGAS;DOMESAIR;seliq;fedie;tddie;1;
;JETGAS;ROAD;seliq;fedie;tddie;1;
;JETGAS;RAIL;seliq;fedie;tddie;1;
;JETGAS;PIPELINE;seliq;fedie;tddie;1;
;JETGAS;DOMESNAV;seliq;fedie;tddie;1;
;JETGAS;TRNONSPE;seliq;fedie;tddie;1;
;JETGAS;MARBUNK;seliq;fedie;tddie;-1;
;JETGAS;AVBUNK;seliq;fedie;tddie;-1;
;JETGAS;DISTLOSS;seliq;fedie;tddie;-1;
;LPG;DOMESAIR;seliq;fedie;tddie;1;
;LPG;ROAD;seliq;fedie;tddie;0;
;LPG;RAIL;seliq;fedie;tddie;1;
;LPG;PIPELINE;seliq;fedie;tddie;1;
;LPG;DOMESNAV;seliq;fedie;tddie;1;
;LPG;TRNONSPE;seliq;fedie;tddie;1;
;LPG;MARBUNK;seliq;fedie;tddie;-1;
;LPG;AVBUNK;seliq;fedie;tddie;-1;
;LPG;DISTLOSS;seliq;fedie;tddie;0;
;LUBRIC;DOMESAIR;seliq;fedie;tddie;1;
;LUBRIC;ROAD;seliq;fedie;tddie;0;
;LUBRIC;RAIL;seliq;fedie;tddie;1;
;LUBRIC;PIPELINE;seliq;fedie;tddie;1;
;LUBRIC;DOMESNAV;seliq;fedie;tddie;1;
;LUBRIC;TRNONSPE;seliq;fedie;tddie;1;
;LUBRIC;MARBUNK;seliq;fedie;tddie;-1;
;LUBRIC;AVBUNK;seliq;fedie;tddie;-1;
;LUBRIC;DISTLOSS;seliq;fedie;tddie;0;
;NAPHTHA;DOMESAIR;seliq;fedie;tddie;1;
;NAPHTHA;ROAD;seliq;fedie;tddie;0;
;NAPHTHA;RAIL;seliq;fedie;tddie;1;
;NAPHTHA;PIPELINE;seliq;fedie;tddie;1;
;NAPHTHA;DOMESNAV;seliq;fedie;tddie;1;
;NAPHTHA;TRNONSPE;seliq;fedie;tddie;1;
;NAPHTHA;MARBUNK;seliq;fedie;tddie;-1;
;NAPHTHA;AVBUNK;seliq;fedie;tddie;-1;
;NAPHTHA;DISTLOSS;seliq;fedie;tddie;0;
;NGL;DOMESAIR;seliq;fedie;tddie;1;
;NGL;ROAD;seliq;fedie;tddie;0;
;NGL;RAIL;seliq;fedie;tddie;1;
;NGL;PIPELINE;seliq;fedie;tddie;1;
;NGL;DOMESNAV;seliq;fedie;tddie;1;
;NGL;TRNONSPE;seliq;fedie;tddie;1;
;NGL;MARBUNK;seliq;fedie;tddie;-1;
;NGL;AVBUNK;seliq;fedie;tddie;-1;
;NGL;DISTLOSS;seliq;fedie;tddie;0;
;NONBIODIES;DOMESAIR;seliq;fedie;tddie;1;
;NONBIODIES;ROAD;seliq;fedie;tddie;1;
;NONBIODIES;RAIL;seliq;fedie;tddie;1;
;NONBIODIES;PIPELINE;seliq;fedie;tddie;1;
;NONBIODIES;DOMESNAV;seliq;fedie;tddie;1;
;NONBIODIES;TRNONSPE;seliq;fedie;tddie;1;
;NONBIODIES;MARBUNK;seliq;fedie;tddie;-1;
;NONBIODIES;AVBUNK;seliq;fedie;tddie;-1;
;NONBIODIES;DISTLOSS;seliq;fedie;tddie;-1;
;NONBIOGASO;DOMESAIR;seliq;fedie;tddie;1;
;NONBIOGASO;ROAD;seliq;fedie;tddie;0;
;NONBIOGASO;RAIL;seliq;fedie;tddie;1;
;NONBIOGASO;PIPELINE;seliq;fedie;tddie;1;
;NONBIOGASO;DOMESNAV;seliq;fedie;tddie;1;
;NONBIOGASO;TRNONSPE;seliq;fedie;tddie;1;
;NONBIOGASO;MARBUNK;seliq;fedie;tddie;-1;
;NONBIOGASO;AVBUNK;seliq;fedie;tddie;-1;
;NONBIOGASO;DISTLOSS;seliq;fedie;tddie;0;
;NONBIOJETK;DOMESAIR;seliq;fedie;tddie;1;
;NONBIOJETK;ROAD;seliq;fedie;tddie;1;
;NONBIOJETK;RAIL;seliq;fedie;tddie;1;
;NONBIOJETK;PIPELINE;seliq;fedie;tddie;1;
;NONBIOJETK;DOMESNAV;seliq;fedie;tddie;1;
;NONBIOJETK;TRNONSPE;seliq;fedie;tddie;1;
;NONBIOJETK;MARBUNK;seliq;fedie;tddie;-1;
;NONBIOJETK;AVBUNK;seliq;fedie;tddie;-1;
;NONBIOJETK;DISTLOSS;seliq;fedie;tddie;-1;
;NONCRUDE;DOMESAIR;seliq;fedie;tddie;1;
;NONCRUDE;ROAD;seliq;fedie;tddie;1;
;NONCRUDE;RAIL;seliq;fedie;tddie;1;
;NONCRUDE;PIPELINE;seliq;fedie;tddie;1;
;NONCRUDE;DOMESNAV;seliq;fedie;tddie;1;
;NONCRUDE;TRNONSPE;seliq;fedie;tddie;1;
;NONCRUDE;MARBUNK;seliq;fedie;tddie;-1;
;NONCRUDE;AVBUNK;seliq;fedie;tddie;-1;
;NONCRUDE;DISTLOSS;seliq;fedie;tddie;-1;
;OBIOLIQ;DOMESAIR;seliq;fedie;tddie;1;
;OBIOLIQ;ROAD;seliq;fedie;tddie;0;
;OBIOLIQ;RAIL;seliq;fedie;tddie;1;
;OBIOLIQ;PIPELINE;seliq;fedie;tddie;1;
;OBIOLIQ;DOMESNAV;seliq;fedie;tddie;1;
;OBIOLIQ;TRNONSPE;seliq;fedie;tddie;1;
;OBIOLIQ;MARBUNK;seliq;fedie;tddie;-1;
;OBIOLIQ;AVBUNK;seliq;fedie;tddie;-1;
;OBIOLIQ;DISTLOSS;seliq;fedie;tddie;0;
;ONONSPEC;DOMESAIR;seliq;fedie;tddie;1;
;ONONSPEC;ROAD;seliq;fedie;tddie;0;
;ONONSPEC;RAIL;seliq;fedie;tddie;1;
;ONONSPEC;PIPELINE;seliq;fedie;tddie;1;
;ONONSPEC;DOMESNAV;seliq;fedie;tddie;1;
;ONONSPEC;TRNONSPE;seliq;fedie;tddie;1;
;ONONSPEC;MARBUNK;seliq;fedie;tddie;-1;
;ONONSPEC;AVBUNK;seliq;fedie;tddie;-1;
;ONONSPEC;DISTLOSS;seliq;fedie;tddie;0;
;OTHKERO;DOMESAIR;seliq;fedie;tddie;1;
;OTHKERO;ROAD;seliq;fedie;tddie;1;
;OTHKERO;RAIL;seliq;fedie;tddie;1;
;OTHKERO;PIPELINE;seliq;fedie;tddie;1;
;OTHKERO;DOMESNAV;seliq;fedie;tddie;1;
;OTHKERO;TRNONSPE;seliq;fedie;tddie;1;
;OTHKERO;MARBUNK;seliq;fedie;tddie;-1;
;OTHKERO;AVBUNK;seliq;fedie;tddie;-1;
;OTHKERO;DISTLOSS;seliq;fedie;tddie;0;
;PARWAX;DOMESAIR;seliq;fedie;tddie;1;
;PARWAX;ROAD;seliq;fedie;tddie;0;
;PARWAX;RAIL;seliq;fedie;tddie;1;
;PARWAX;PIPELINE;seliq;fedie;tddie;1;
;PARWAX;DOMESNAV;seliq;fedie;tddie;1;
;PARWAX;TRNONSPE;seliq;fedie;tddie;1;
;PARWAX;MARBUNK;seliq;fedie;tddie;-1;
;PARWAX;AVBUNK;seliq;fedie;tddie;-1;
;PARWAX;DISTLOSS;seliq;fedie;tddie;0;
;REFFEEDS;DOMESAIR;seliq;fedie;tddie;1;
;REFFEEDS;ROAD;seliq;fedie;tddie;1;
;REFFEEDS;RAIL;seliq;fedie;tddie;1;
;REFFEEDS;PIPELINE;seliq;fedie;tddie;1;
;REFFEEDS;DOMESNAV;seliq;fedie;tddie;1;
;REFFEEDS;TRNONSPE;seliq;fedie;tddie;1;
;REFFEEDS;MARBUNK;seliq;fedie;tddie;-1;
;REFFEEDS;AVBUNK;seliq;fedie;tddie;-1;
;REFFEEDS;DISTLOSS;seliq;fedie;tddie;0;
;REFINGAS;DOMESAIR;seliq;fedie;tddie;1;
;REFINGAS;ROAD;seliq;fedie;tddie;1;
;REFINGAS;RAIL;seliq;fedie;tddie;1;
;REFINGAS;PIPELINE;seliq;fedie;tddie;1;
;REFINGAS;DOMESNAV;seliq;fedie;tddie;1;
;REFINGAS;TRNONSPE;seliq;fedie;tddie;1;
;REFINGAS;MARBUNK;seliq;fedie;tddie;-1;
;REFINGAS;AVBUNK;seliq;fedie;tddie;-1;
;REFINGAS;DISTLOSS;seliq;fedie;tddie;0;
;RESFUEL;DOMESAIR;seliq;fedie;tddie;1;
;RESFUEL;ROAD;seliq;fedie;tddie;1;
;RESFUEL;RAIL;seliq;fedie;tddie;1;
;RESFUEL;PIPELINE;seliq;fedie;tddie;1;
;RESFUEL;DOMESNAV;seliq;fedie;tddie;1;
;RESFUEL;TRNONSPE;seliq;fedie;tddie;1;
;RESFUEL;MARBUNK;seliq;fedie;tddie;-1;
;RESFUEL;AVBUNK;seliq;fedie;tddie;-1;
;RESFUEL;DISTLOSS;seliq;fedie;tddie;1;
;WHITESP;DOMESAIR;seliq;fedie;tddie;1;
;WHITESP;ROAD;seliq;fedie;tddie;0;
;WHITESP;RAIL;seliq;fedie;tddie;1;
;WHITESP;PIPELINE;seliq;fedie;tddie;1;
;WHITESP;DOMESNAV;seliq;fedie;tddie;1;
;WHITESP;TRNONSPE;seliq;fedie;tddie;1;
;WHITESP;MARBUNK;seliq;fedie;tddie;-1;
;WHITESP;AVBUNK;seliq;fedie;tddie;-1;
;WHITESP;DISTLOSS;seliq;fedie;tddie;0;
;ELECTR;ONONSPEC;seel;feelb;tdelb;1;
;ELECTR;COMMPUB;seel;feelb;tdelb;1;
;ELECTR;RESIDENT;seel;feelb;tdelb;1;
;ELECTR;TOTIND;seel;feeli;tdeli;1;
;ELECTR;EBLASTFUR;seel;feeli;tdeli;-1;
;ELECTR;ECOKEOVS;seel;feeli;tdeli;-1;
;ELECTR;TBLASTFUR;seel;feeli;tdeli;-1;
;ELECTR;TCOKEOVS;seel;feeli;tdeli;-1;
;ELECTR;FISHING;seel;feeli;tdeli;1;
;ELECTR;AGRICULT;seel;feeli;tdeli;1;
;ELECTR;NONENUSE;seel;feeli;tdeli;1;
;ELECTR;MARBUNK;seel;feelt;tdelt;-1;
;ELECTR;AVBUNK;seel;feelt;tdelt;-1;
;ELECTR;DOMESAIR;seel;feelt;tdelt;1;
;ELECTR;ROAD;seel;feelt;tdelt;1;
;ELECTR;RAIL;seel;feelt;tdelt;1;
;ELECTR;PIPELINE;seel;feelt;tdelt;0;
;ELECTR;DOMESNAV;seel;feelt;tdelt;1;
;ELECTR;TRNONSPE;seel;feelt;tdelt;1;
;ELECTR;DISTLOSS;seel;feel;d_feel;-1;
;ELECTR;ENONSPEC;seel;feel;d_feel;-1;
;ELECTR;EPUMPST;seel;feel;d_feel;-1;
;BIOGASES;COMMPUB;sega;fegab;tdgab;1;
;BLFURGS;COMMPUB;sega;fegab;tdgab;1;
;COKEOVGS;COMMPUB;sega;fegab;tdgab;1;
;ETHANE;COMMPUB;sega;fegab;tdgab;0;
;GASWKSGS;COMMPUB;sega;fegab;tdgab;1;
;NATGAS;COMMPUB;sega;fegab;tdgab;1;
;OGASES;COMMPUB;sega;fegab;tdgab;1;
;BIOGASES;DISTLOSS;sega;fegab;tdgab;-0.5;
;BLFURGS;DISTLOSS;sega;fegab;tdgab;-0.5;
;COKEOVGS;DISTLOSS;sega;fegab;tdgab;-0.5;
;ETHANE;DISTLOSS;sega;fegab;tdgab;0;
;GASWKSGS;DISTLOSS;sega;fegab;tdgab;-0.5;
;NATGAS;DISTLOSS;sega;fegab;tdgab;-0.5;
;OGASES;DISTLOSS;sega;fegab;tdgab;-0.5;
;BIOGASES;ENONSPEC;sega;fegab;tdgab;-0.5;
;BLFURGS;ENONSPEC;sega;fegab;tdgab;-0.5;
;COKEOVGS;ENONSPEC;sega;fegab;tdgab;-0.5;
;ETHANE;ENONSPEC;sega;fegab;tdgab;0;
;GASWKSGS;ENONSPEC;sega;fegab;tdgab;-0.5;
;NATGAS;ENONSPEC;sega;fegab;tdgab;-0.5;
;OGASES;ENONSPEC;sega;fegab;tdgab;-0.5;
;BIOGASES;EREFINER;sega;fegab;tdgab;-0.5;
;BLFURGS;EREFINER;sega;fegab;tdgab;-0.5;
;COKEOVGS;EREFINER;sega;fegab;tdgab;-0.5;
;ETHANE;EREFINER;sega;fegab;tdgab;0;
;GASWKSGS;EREFINER;sega;fegab;tdgab;-0.5;
;NATGAS;EREFINER;sega;fegab;tdgab;-0.5;
;OGASES;EREFINER;sega;fegab;tdgab;-0.5;
;BIOGASES;EGASWKS;sega;fegab;tdgab;0;
;BLFURGS;EGASWKS;sega;fegab;tdgab;0;
;COKEOVGS;EGASWKS;sega;fegab;tdgab;0;
;ETHANE;EGASWKS;sega;fegab;tdgab;0;
;GASWKSGS;EGASWKS;sega;fegab;tdgab;0;
;NATGAS;EGASWKS;sega;fegab;tdgab;0;
;OGASES;EGASWKS;sega;fegab;tdgab;0;
;BIOGASES;ONONSPEC;sega;fegab;tdgab;1;
;BLFURGS;ONONSPEC;sega;fegab;tdgab;1;
;COKEOVGS;ONONSPEC;sega;fegab;tdgab;1;
;ETHANE;ONONSPEC;sega;fegab;tdgab;0;
;GASWKSGS;ONONSPEC;sega;fegab;tdgab;1;
;NATGAS;ONONSPEC;sega;fegab;tdgab;1;
;OGASES;ONONSPEC;sega;fegab;tdgab;1;
;BIOGASES;RESIDENT;sega;fegab;tdgab;1;
;BLFURGS;RESIDENT;sega;fegab;tdgab;1;
;COKEOVGS;RESIDENT;sega;fegab;tdgab;1;
;ETHANE;RESIDENT;sega;fegab;tdgab;0;
;GASWKSGS;RESIDENT;sega;fegab;tdgab;1;
;NATGAS;RESIDENT;sega;fegab;tdgab;1;
;OGASES;RESIDENT;sega;fegab;tdgab;1;
;BIOGASES;AGRICULT;sega;fegai;tdgai;1;
;BLFURGS;AGRICULT;sega;fegai;tdgai;1;
;COKEOVGS;AGRICULT;sega;fegai;tdgai;1;
;ETHANE;AGRICULT;sega;fegai;tdgai;0;
;GASWKSGS;AGRICULT;sega;fegai;tdgai;1;
;NATGAS;AGRICULT;sega;fegai;tdgai;1;
;OGASES;AGRICULT;sega;fegai;tdgai;1;
;BIOGASES;DISTLOSS;sega;fegai;tdgai;-0.5;
;BLFURGS;DISTLOSS;sega;fegai;tdgai;-0.5;
;COKEOVGS;DISTLOSS;sega;fegai;tdgai;-0.5;
;ETHANE;DISTLOSS;sega;fegai;tdgai;0;
;GASWKSGS;DISTLOSS;sega;fegai;tdgai;-0.5;
;NATGAS;DISTLOSS;sega;fegai;tdgai;-0.5;
;OGASES;DISTLOSS;sega;fegai;tdgai;-0.5;
;BIOGASES;ENONSPEC;sega;fegai;tdgai;-0.5;
;BLFURGS;ENONSPEC;sega;fegai;tdgai;-0.5;
;COKEOVGS;ENONSPEC;sega;fegai;tdgai;-0.5;
;ETHANE;ENONSPEC;sega;fegai;tdgai;0;
;GASWKSGS;ENONSPEC;sega;fegai;tdgai;-0.5;
;NATGAS;ENONSPEC;sega;fegai;tdgai;-0.5;
;OGASES;ENONSPEC;sega;fegai;tdgai;-0.5;
;BIOGASES;EREFINER;sega;fegai;tdgai;-0.5;
;BLFURGS;EREFINER;sega;fegai;tdgai;-0.5;
;COKEOVGS;EREFINER;sega;fegai;tdgai;-0.5;
;ETHANE;EREFINER;sega;fegai;tdgai;0;
;GASWKSGS;EREFINER;sega;fegai;tdgai;-0.5;
;NATGAS;EREFINER;sega;fegai;tdgai;-0.5;
;OGASES;EREFINER;sega;fegai;tdgai;-0.5;
;BIOGASES;EGASWKS;sega;fegai;tdgai;0;
;BLFURGS;EGASWKS;sega;fegai;tdgai;0;
;COKEOVGS;EGASWKS;sega;fegai;tdgai;0;
;ETHANE;EGASWKS;sega;fegai;tdgai;0;
;GASWKSGS;EGASWKS;sega;fegai;tdgai;0;
;NATGAS;EGASWKS;sega;fegai;tdgai;0;
;OGASES;EGASWKS;sega;fegai;tdgai;0;
;BIOGASES;FISHING;sega;fegai;tdgai;1;
;BLFURGS;FISHING;sega;fegai;tdgai;1;
;COKEOVGS;FISHING;sega;fegai;tdgai;1;
;ETHANE;FISHING;sega;fegai;tdgai;0;
;GASWKSGS;FISHING;sega;fegai;tdgai;1;
;NATGAS;FISHING;sega;fegai;tdgai;1;
;OGASES;FISHING;sega;fegai;tdgai;1;
;BIOGASES;NONENUSE;sega;fegai;tdgai;1;
;BLFURGS;NONENUSE;sega;fegai;tdgai;1;
;COKEOVGS;NONENUSE;sega;fegai;tdgai;1;
;ETHANE;NONENUSE;sega;fegai;tdgai;0;
;GASWKSGS;NONENUSE;sega;fegai;tdgai;1;
;NATGAS;NONENUSE;sega;fegai;tdgai;1;
;OGASES;NONENUSE;sega;fegai;tdgai;1;
;BIOGASES;TBLASTFUR;sega;fegai;tdgai;0;
;BLFURGS;TBLASTFUR;sega;fegai;tdgai;0;
;COKEOVGS;TBLASTFUR;sega;fegai;tdgai;0;
;ETHANE;TBLASTFUR;sega;fegai;tdgai;0;
;GASWKSGS;TBLASTFUR;sega;fegai;tdgai;0;
;NATGAS;TBLASTFUR;sega;fegai;tdgai;0;
;OGASES;TBLASTFUR;sega;fegai;tdgai;0;
;BIOGASES;TCOKEOVS;sega;fegai;tdgai;0;
;BLFURGS;TCOKEOVS;sega;fegai;tdgai;0;
;COKEOVGS;TCOKEOVS;sega;fegai;tdgai;0;
;ETHANE;TCOKEOVS;sega;fegai;tdgai;0;
;GASWKSGS;TCOKEOVS;sega;fegai;tdgai;0;
;NATGAS;TCOKEOVS;sega;fegai;tdgai;0;
;OGASES;TCOKEOVS;sega;fegai;tdgai;0;
;BIOGASES;TOTIND;sega;fegai;tdgai;1;
;BLFURGS;TOTIND;sega;fegai;tdgai;1;
;COKEOVGS;TOTIND;sega;fegai;tdgai;1;
;ETHANE;TOTIND;sega;fegai;tdgai;0;
;GASWKSGS;TOTIND;sega;fegai;tdgai;1;
;NATGAS;TOTIND;sega;fegai;tdgai;1;
;OGASES;TOTIND;sega;fegai;tdgai;1;
;NATGAS;AVBUNK;sega;fegat;tdgat;-1;
;GASWKSGS;AVBUNK;sega;fegat;tdgat;-1;
;COKEOVGS;AVBUNK;sega;fegat;tdgat;-1;
;ETHANE;AVBUNK;sega;fegat;tdgat;0;
;BLFURGS;AVBUNK;sega;fegat;tdgat;-1;
;OGASES;AVBUNK;sega;fegat;tdgat;-1;
;BIOGASES;AVBUNK;sega;fegat;tdgat;-1;
;NATGAS;DOMESAIR;sega;fegat;tdgat;1;
;GASWKSGS;DOMESAIR;sega;fegat;tdgat;1;
;COKEOVGS;DOMESAIR;sega;fegat;tdgat;1;
;ETHANE;DOMESAIR;sega;fegat;tdgat;0;
;BLFURGS;DOMESAIR;sega;fegat;tdgat;1;
;OGASES;DOMESAIR;sega;fegat;tdgat;1;
;BIOGASES;DOMESAIR;sega;fegat;tdgat;1;
;NATGAS;DOMESNAV;sega;fegat;tdgat;1;
;GASWKSGS;DOMESNAV;sega;fegat;tdgat;1;
;COKEOVGS;DOMESNAV;sega;fegat;tdgat;1;
;ETHANE;DOMESNAV;sega;fegat;tdgat;0;
;BLFURGS;DOMESNAV;sega;fegat;tdgat;1;
;OGASES;DOMESNAV;sega;fegat;tdgat;1;
;BIOGASES;DOMESNAV;sega;fegat;tdgat;1;
;NATGAS;MARBUNK;sega;fegat;tdgat;1;
;GASWKSGS;MARBUNK;sega;fegat;tdgat;1;
;COKEOVGS;MARBUNK;sega;fegat;tdgat;1;
;ETHANE;MARBUNK;sega;fegat;tdgat;0;
;BLFURGS;MARBUNK;sega;fegat;tdgat;1;
;OGASES;MARBUNK;sega;fegat;tdgat;1;
;BIOGASES;MARBUNK;sega;fegat;tdgat;1;
;NATGAS;PIPELINE;sega;fegat;tdgat;0;
;GASWKSGS;PIPELINE;sega;fegat;tdgat;0;
;COKEOVGS;PIPELINE;sega;fegat;tdgat;0;
;ETHANE;PIPELINE;sega;fegat;tdgat;0;
;BLFURGS;PIPELINE;sega;fegat;tdgat;0;
;OGASES;PIPELINE;sega;fegat;tdgat;0;
;BIOGASES;PIPELINE;sega;fegat;tdgat;0;
;NATGAS;RAIL;sega;fegat;tdgat;1;
;GASWKSGS;RAIL;sega;fegat;tdgat;1;
;COKEOVGS;RAIL;sega;fegat;tdgat;1;
;ETHANE;RAIL;sega;fegat;tdgat;0;
;BLFURGS;RAIL;sega;fegat;tdgat;1;
;OGASES;RAIL;sega;fegat;tdgat;1;
;BIOGASES;RAIL;sega;fegat;tdgat;1;
;NATGAS;ROAD;sega;fegat;tdgat;1;
;GASWKSGS;ROAD;sega;fegat;tdgat;1;
;COKEOVGS;ROAD;sega;fegat;tdgat;1;
;ETHANE;ROAD;sega;fegat;tdgat;0;
;BLFURGS;ROAD;sega;fegat;tdgat;1;
;OGASES;ROAD;sega;fegat;tdgat;1;
;BIOGASES;ROAD;sega;fegat;tdgat;1;
;NATGAS;TRNONSPE;sega;fegat;tdgat;1;
;GASWKSGS;TRNONSPE;sega;fegat;tdgat;1;
;COKEOVGS;TRNONSPE;sega;fegat;tdgat;1;
;ETHANE;TRNONSPE;sega;fegat;tdgat;0;
;BLFURGS;TRNONSPE;sega;fegat;tdgat;1;
;OGASES;TRNONSPE;sega;fegat;tdgat;1;
;BIOGASES;TRNONSPE;sega;fegat;tdgat;1;
;GEOTHERM;AGRICULT;sehe;feheg;tdheg;1;
;GEOTHERM;COMMPUB;sehe;feheg;tdheg;1;
;GEOTHERM;EBLASTFUR;sehe;feheg;tdheg;-1;
;GEOTHERM;ECOKEOVS;sehe;feheg;tdheg;-1;
;GEOTHERM;FISHING;sehe;feheg;tdheg;1;
;GEOTHERM;NONENUSE;sehe;feheg;tdheg;1;
;GEOTHERM;ONONSPEC;sehe;feheg;tdheg;1;
;GEOTHERM;RESIDENT;sehe;feheg;tdheg;1;
;GEOTHERM;TBLASTFUR;sehe;feheg;tdheg;-1;
;GEOTHERM;TCOKEOVS;sehe;feheg;tdheg;-1;
;GEOTHERM;TOTIND;sehe;feheg;tdheg;1;
